X,Y,Z
-1.12935,-0.783541,4.051
-1.12092,-0.783541,4.051
-1.13281,-0.797854,4.125
-1.06618,-0.756656,3.912
-1.03992,-0.743697,3.845
-1.03191,-0.743697,3.845
-1.02391,-0.743697,3.845
-0.999,-0.731318,3.781
-0.991131,-0.731318,3.781
-0.983262,-0.731318,3.781
-0.975393,-0.731318,3.781
-0.967525,-0.731318,3.781
-0.91397,-0.696503,3.601
-0.93618,-0.719326,3.719
-0.92844,-0.719326,3.719
-0.9207,-0.719326,3.719
-0.91296,-0.719326,3.719
-0.905221,-0.719326,3.719
-0.897481,-0.719326,3.719
-0.889741,-0.719326,3.719
-0.882001,-0.719326,3.719
-0.874261,-0.719326,3.719
-0.866522,-0.719326,3.719
-0.858782,-0.719326,3.719
-0.851042,-0.719326,3.719
-0.843302,-0.719326,3.719
-0.822082,-0.707721,3.659
-0.841623,-0.731318,3.781
-0.806852,-0.707721,3.659
-0.799237,-0.707721,3.659
-0.791622,-0.707721,3.659
-0.796863,-0.719326,3.719
-0.776392,-0.707721,3.659
-0.768777,-0.707721,3.659
-0.761162,-0.707721,3.659
-0.753547,-0.707721,3.659
-0.745933,-0.707721,3.659
-0.738318,-0.707721,3.659
-0.742685,-0.719326,3.719
-0.734945,-0.719326,3.719
-0.739328,-0.731318,3.781
-0.73146,-0.731318,3.781
-0.723591,-0.731318,3.781
-0.715722,-0.731318,3.781
-0.719835,-0.743697,3.845
-0.711833,-0.743697,3.845
-0.692115,-0.731318,3.781
-0.684247,-0.731318,3.781
-0.676378,-0.731318,3.781
-0.657547,-0.719326,3.719
-0.639323,-0.707721,3.659
-0.612027,-0.685671,3.545
-0.586228,-0.664782,3.437
-0.562059,-0.645247,3.336
-0.547129,-0.635963,3.288
-0.532563,-0.626872,3.241
-0.525818,-0.626872,3.241
-0.511705,-0.617975,3.195
-0.505056,-0.617975,3.195
-0.491543,-0.609464,3.151
-0.484985,-0.609464,3.151
-0.478428,-0.609464,3.151
-0.465431,-0.601147,3.108
-0.45276,-0.593023,3.066
-0.44041,-0.585093,3.025
-0.428374,-0.577356,2.985
-0.411272,-0.562463,2.908
-0.395187,-0.548537,2.836
-0.0849447,-0.154929,0.801
-0.0827578,-0.153962,0.796
-0.0804899,-0.152801,0.79
-0.0783468,-0.151834,0.785
-0.0456107,-0.128624,0.665
-0.0439607,-0.12785,0.661
-0.0424562,-0.127463,0.659
-0.0408354,-0.12669,0.655
-0.0391709,-0.125723,0.65
-0.037469,-0.124562,0.644
-0.0358483,-0.123595,0.639
-0.0345184,-0.123595,0.639
-0.0328769,-0.122434,0.633
-0.03141,-0.121854,0.63
-0.0300989,-0.121854,0.63
-0.0286964,-0.121467,0.628
-0.0273022,-0.12108,0.626
-0.0259578,-0.120887,0.625
-0.0245782,-0.1205,0.623
-0.0231322,-0.119727,0.619
-0.0218086,-0.119533,0.618
-0.0204561,-0.119146,0.616
-0.965256,-0.323928,1.693
-0.961732,-0.323928,1.693
-0.972359,-0.328711,1.718
-1.01502,-0.344401,1.8
-1.01128,-0.344401,1.8
-1.01593,-0.347271,1.815
-1.01996,-0.349949,1.829
-1.42155,-0.493258,2.578
-1.41618,-0.493258,2.578
-1.42723,-0.498998,2.608
-1.42181,-0.498998,2.608
-1.41638,-0.498998,2.608
-1.42718,-0.504738,2.638
-1.42169,-0.504738,2.638
-1.4162,-0.504738,2.638
-1.41071,-0.504738,2.638
-1.42173,-0.51067,2.669
-1.41618,-0.51067,2.669
-1.39424,-0.504738,2.638
-1.38875,-0.504738,2.638
-1.38326,-0.504738,2.638
-1.37777,-0.504738,2.638
-1.37228,-0.504738,2.638
-0.345902,-0.154406,0.807
-0.342943,-0.153832,0.804
-0.341269,-0.153832,0.804
-0.339596,-0.153832,0.804
-0.339184,-0.154406,0.807
-0.33625,-0.153832,0.804
-0.334577,-0.153832,0.804
-0.330419,-0.152684,0.798
-0.328758,-0.152684,0.798
-0.327097,-0.152684,0.798
-0.32666,-0.153258,0.801
-0.324993,-0.153258,0.801
-0.323326,-0.153258,0.801
-0.322864,-0.153832,0.804
-1.62214,-0.789251,4.125
-1.7403,-0.851243,4.449
-1.69758,-0.834789,4.363
-1.65676,-0.819099,4.281
-1.64785,-0.819099,4.281
-1.70326,-0.851243,4.449
-1.694,-0.851243,4.449
-1.68474,-0.851243,4.449
-1.709,-0.868272,4.538
-1.73401,-0.885875,4.63
-1.72438,-0.885875,4.63
-1.7877,-0.923568,4.827
-1.70511,-0.885875,4.63
-1.69547,-0.885875,4.63
-1.68583,-0.885875,4.63
-1.63345,-0.868272,4.538
-1.624,-0.868272,4.538
-1.6818,-0.904434,4.727
-1.65229,-0.904434,4.727
-1.64245,-0.904434,4.727
-1.63261,-0.904434,4.727
-1.58948,-0.885875,4.63
-1.61294,-0.904434,4.727
-1.63702,-0.923568,4.827
-1.62697,-0.923568,4.827
-1.58343,-0.904434,4.727
-1.60688,-0.923568,4.827
-1.59683,-0.923568,4.827
-1.58679,-0.923568,4.827
-1.54408,-0.904434,4.727
-1.5667,-0.923568,4.827
-1.46345,-0.868272,4.538
-1.5466,-0.923568,4.827
-1.56998,-0.943658,4.932
-1.3707,-0.834789,4.363
-1.50642,-0.923568,4.827
-1.49638,-0.923568,4.827
-1.45554,-0.904434,4.727
-1.33437,-0.834789,4.363
-1.4064,-0.885875,4.63
-1.36901,-0.868272,4.538
-1.35956,-0.868272,4.538
-1.32364,-0.851243,4.449
-1.31438,-0.851243,4.449
-1.27989,-0.834789,4.363
-1.27081,-0.834789,4.363
-1.23802,-0.819099,4.281
-1.22911,-0.819099,4.281
-1.1974,-0.803793,4.201
-1.21129,-0.819099,4.281
-1.13778,-0.775093,4.051
-1.12935,-0.775093,4.051
-1.10128,-0.761508,3.98
-1.11249,-0.775093,4.051
-1.06618,-0.748497,3.912
-1.03992,-0.735678,3.845
-1.03191,-0.735678,3.845
-1.02391,-0.735678,3.845
-0.999,-0.723433,3.781
-0.991131,-0.723433,3.781
-0.983262,-0.723433,3.781
-0.991904,-0.735678,3.845
-0.967525,-0.723433,3.781
-0.91397,-0.688993,3.601
-0.93618,-0.71157,3.719
-0.92844,-0.71157,3.719
-0.9207,-0.71157,3.719
-0.91296,-0.71157,3.719
-0.905221,-0.71157,3.719
-0.897481,-0.71157,3.719
-0.889741,-0.71157,3.719
-0.882001,-0.71157,3.719
-0.874261,-0.71157,3.719
-0.866522,-0.71157,3.719
-0.858782,-0.71157,3.719
-0.851042,-0.71157,3.719
-0.843302,-0.71157,3.719
-0.822082,-0.70009,3.659
-0.841623,-0.723433,3.781
-0.806852,-0.70009,3.659
-0.799237,-0.70009,3.659
-0.791622,-0.70009,3.659
-0.796863,-0.71157,3.719
-0.776392,-0.70009,3.659
-0.768777,-0.70009,3.659
-0.761162,-0.70009,3.659
-0.753547,-0.70009,3.659
-0.745933,-0.70009,3.659
-0.738318,-0.70009,3.659
-0.742685,-0.71157,3.719
-0.734945,-0.71157,3.719
-0.739328,-0.723433,3.781
-0.73146,-0.723433,3.781
-0.723591,-0.723433,3.781
-0.727837,-0.735678,3.845
-0.719835,-0.735678,3.845
-0.711833,-0.735678,3.845
-0.703831,-0.735678,3.845
-0.695829,-0.735678,3.845
-0.676378,-0.723433,3.781
-0.657547,-0.71157,3.719
-0.639323,-0.70009,3.659
-0.612027,-0.678278,3.545
-0.586228,-0.657614,3.437
-0.553972,-0.629105,3.288
-0.539308,-0.620112,3.241
-0.525004,-0.611311,3.195
-0.518355,-0.611311,3.195
-0.504659,-0.602892,3.151
-0.498101,-0.602892,3.151
-0.491543,-0.602892,3.151
-0.478367,-0.594665,3.108
-0.471899,-0.594665,3.108
-0.459141,-0.586629,3.066
-0.45276,-0.586629,3.066
-0.44041,-0.578784,3.025
-0.422778,-0.563669,2.946
-0.411272,-0.556398,2.908
-0.395187,-0.542622,2.836
-0.389285,-0.542622,2.836
-0.0849447,-0.153258,0.801
-0.0829657,-0.152684,0.798
-0.0807956,-0.151728,0.793
-0.0783468,-0.150197,0.785
-0.0456107,-0.127237,0.665
-0.0440937,-0.126854,0.663
-0.0424562,-0.126089,0.659
-0.04096,-0.125706,0.657
-0.0392914,-0.12475,0.652
-0.0360166,-0.122836,0.642
-0.0345724,-0.122454,0.64
-0.0328769,-0.121114,0.633
-0.03141,-0.12054,0.63
-0.0300989,-0.12054,0.63
-0.0286964,-0.120158,0.628
-0.0273022,-0.119775,0.626
-0.0259578,-0.119584,0.625
-0.0245782,-0.119201,0.623
-0.0231322,-0.118436,0.619
-0.0218086,-0.118244,0.618
-0.0204561,-0.117862,0.616
-0.965256,-0.320397,1.693
-0.961732,-0.320397,1.693
-0.972359,-0.325128,1.718
-1.01502,-0.340647,1.8
-1.01128,-0.340647,1.8
-1.01593,-0.343485,1.815
-1.44352,-0.493559,2.608
-1.45463,-0.499236,2.638
-1.44914,-0.499236,2.638
-1.46062,-0.505103,2.669
-1.45506,-0.505103,2.669
-1.44951,-0.505103,2.669
-1.46127,-0.511159,2.701
-1.4384,-0.505103,2.669
-1.43284,-0.505103,2.669
-1.42729,-0.505103,2.669
-1.45583,-0.517215,2.733
-1.43316,-0.511159,2.701
-1.41063,-0.505103,2.669
-1.42192,-0.511159,2.701
-1.39952,-0.505103,2.669
-1.41067,-0.511159,2.701
-0.344222,-0.152723,0.807
-0.342543,-0.152723,0.807
-0.340863,-0.152723,0.807
-0.340445,-0.153291,0.81
-0.337504,-0.152723,0.807
-0.334577,-0.152155,0.804
-0.332903,-0.152155,0.804
-0.33123,-0.152155,0.804
-0.328327,-0.151588,0.801
-0.32666,-0.151588,0.801
-0.32621,-0.152155,0.804
-0.324537,-0.152155,0.804
-1.77511,-0.858808,4.538
-1.73104,-0.841965,4.449
-1.72178,-0.841965,4.449
-1.67942,-0.825689,4.363
-1.73733,-0.858808,4.538
-1.72789,-0.858808,4.538
-1.71845,-0.858808,4.538
-1.709,-0.858808,4.538
-1.73401,-0.876219,4.63
-1.7605,-0.894576,4.727
-1.7877,-0.9135,4.827
-1.70511,-0.876219,4.63
-1.69547,-0.876219,4.63
-1.68583,-0.876219,4.63
-1.63345,-0.858808,4.538
-1.624,-0.858808,4.538
-1.64729,-0.876219,4.63
-1.61838,-0.876219,4.63
-1.64245,-0.894576,4.727
-1.59911,-0.876219,4.63
-1.58948,-0.876219,4.63
-1.57984,-0.876219,4.63
-1.57021,-0.876219,4.63
-1.56057,-0.876219,4.63
-1.55093,-0.876219,4.63
-1.5413,-0.876219,4.63
-1.53166,-0.876219,4.63
-1.52203,-0.876219,4.63
-1.51239,-0.876219,4.63
-1.50276,-0.876219,4.63
-1.40702,-0.825689,4.363
-1.51456,-0.894576,4.727
-1.56998,-0.933371,4.932
-1.55972,-0.933371,4.932
-1.3707,-0.825689,4.363
-1.50642,-0.9135,4.827
-1.46538,-0.894576,4.727
-1.42567,-0.876219,4.63
-1.33437,-0.825689,4.363
-1.37845,-0.858808,4.538
-1.36901,-0.858808,4.538
-1.35956,-0.858808,4.538
-1.29805,-0.825689,4.363
-1.28897,-0.825689,4.363
-1.27989,-0.825689,4.363
-1.27081,-0.825689,4.363
-1.21489,-0.795031,4.201
-1.20614,-0.795031,4.201
-1.1974,-0.795031,4.201
-1.18866,-0.795031,4.201
-1.11784,-0.753207,3.98
-1.10956,-0.753207,3.98
-1.10128,-0.753207,3.98
-1.09299,-0.753207,3.98
-1.04792,-0.727659,3.845
-1.03992,-0.727659,3.845
-1.03191,-0.727659,3.845
-1.00687,-0.715547,3.781
-0.999,-0.715547,3.781
-0.991131,-0.715547,3.781
-0.967139,-0.703814,3.719
-0.975393,-0.715547,3.781
-0.967525,-0.715547,3.781
-0.91397,-0.681482,3.601
-0.921076,-0.692459,3.659
-0.92844,-0.703814,3.719
-0.9207,-0.703814,3.719
-0.91296,-0.703814,3.719
-0.905221,-0.703814,3.719
-0.897481,-0.703814,3.719
-0.889741,-0.703814,3.719
-0.882001,-0.703814,3.719
-0.874261,-0.703814,3.719
-0.866522,-0.703814,3.719
-0.858782,-0.703814,3.719
-0.851042,-0.703814,3.719
-0.843302,-0.703814,3.719
-0.822082,-0.692459,3.659
-0.841623,-0.715547,3.781
-0.806852,-0.692459,3.659
-0.799237,-0.692459,3.659
-0.791622,-0.692459,3.659
-0.796863,-0.703814,3.719
-0.776392,-0.692459,3.659
-0.768777,-0.692459,3.659
-0.761162,-0.692459,3.659
-0.753547,-0.692459,3.659
-0.745933,-0.692459,3.659
-0.738318,-0.692459,3.659
-0.742685,-0.703814,3.719
-0.734945,-0.703814,3.719
-0.727205,-0.703814,3.719
-0.73146,-0.715547,3.781
-0.723591,-0.715547,3.781
-0.727837,-0.727659,3.845
-0.719835,-0.727659,3.845
-0.711833,-0.727659,3.845
-0.703831,-0.727659,3.845
-0.695829,-0.727659,3.845
-0.687827,-0.727659,3.845
-0.668509,-0.715547,3.781
-0.639323,-0.692459,3.659
-0.612027,-0.670884,3.545
-0.57753,-0.640794,3.386
-0.553972,-0.622248,3.288
-0.531653,-0.604648,3.195
-0.517774,-0.596321,3.151
-0.518355,-0.604648,3.195
-0.504659,-0.596321,3.151
-0.491304,-0.588183,3.108
-0.484835,-0.588183,3.108
-0.478367,-0.588183,3.108
-0.465522,-0.580235,3.066
-0.453001,-0.572475,3.025
-0.446706,-0.572475,3.025
-0.44041,-0.572475,3.025
-0.422778,-0.557525,2.946
-0.411272,-0.550333,2.908
-0.395187,-0.536708,2.836
-0.389285,-0.536708,2.836
-0.378651,-0.530084,2.801
-0.0832776,-0.151588,0.801
-0.081305,-0.15102,0.798
-0.0457479,-0.126228,0.667
-0.0440937,-0.125471,0.663
-0.0425851,-0.125093,0.661
-0.0410847,-0.124714,0.659
-0.0394722,-0.123957,0.655
-0.0346805,-0.121497,0.642
-0.0329808,-0.120173,0.635
-0.0315097,-0.119605,0.632
-0.0300989,-0.119226,0.63
-0.0286964,-0.118848,0.628
-0.0273022,-0.118469,0.626
-0.0259994,-0.118469,0.626
-0.0245782,-0.117902,0.623
-0.0231322,-0.117145,0.619
-0.0218439,-0.117145,0.619
-0.0205225,-0.116955,0.618
-0.965256,-0.316866,1.693
-0.961732,-0.316866,1.693
-0.972359,-0.321545,1.718
-1.02348,-0.3397,1.815
-1.0197,-0.3397,1.815
-1.46561,-0.493735,2.638
-1.47728,-0.499537,2.669
-1.48937,-0.505526,2.701
-1.46617,-0.499537,2.669
-1.47813,-0.505526,2.701
-1.47251,-0.505526,2.701
-1.44951,-0.499537,2.669
-1.47858,-0.511515,2.733
-1.4384,-0.499537,2.669
-1.43284,-0.499537,2.669
-1.4444,-0.505526,2.701
-1.47394,-0.517879,2.767
-1.45014,-0.511515,2.733
-1.42754,-0.505526,2.701
-1.42192,-0.505526,2.701
-1.4163,-0.505526,2.701
-1.42739,-0.511515,2.733
-0.343816,-0.151602,0.81
-0.343398,-0.152163,0.813
-0.342967,-0.152725,0.816
-0.340014,-0.152163,0.813
-0.335825,-0.15104,0.807
-0.334145,-0.15104,0.807
-0.332466,-0.15104,0.807
-0.329557,-0.150479,0.804
-0.327884,-0.150479,0.804
-0.327427,-0.15104,0.807
-0.325748,-0.15104,0.807
-1.8111,-0.866562,4.63
-1.76567,-0.849343,4.538
-1.72178,-0.832686,4.449
-1.71252,-0.832686,4.449
-1.73733,-0.849343,4.538
-1.72789,-0.849343,4.538
-1.71845,-0.849343,4.538
-1.709,-0.849343,4.538
-1.73401,-0.866562,4.63
-1.72438,-0.866562,4.63
-1.7877,-0.903433,4.827
-1.70511,-0.866562,4.63
-1.66178,-0.849343,4.538
-1.65234,-0.849343,4.538
-1.63345,-0.849343,4.538
-1.59215,-0.832686,4.449
-1.61456,-0.849343,4.538
-1.58623,-0.849343,4.538
-1.57678,-0.849343,4.538
-1.5366,-0.832686,4.449
-1.46967,-0.801243,4.281
-1.48874,-0.81659,4.363
-1.47966,-0.81659,4.363
-1.49956,-0.832686,4.449
-1.4903,-0.832686,4.449
-1.48104,-0.832686,4.449
-1.44334,-0.81659,4.363
-1.43426,-0.81659,4.363
-1.45327,-0.832686,4.449
-1.44401,-0.832686,4.449
-1.38057,-0.801243,4.281
-1.45401,-0.849343,4.538
-1.50473,-0.884717,4.727
-1.49489,-0.884717,4.727
-1.3707,-0.81659,4.363
-1.47521,-0.884717,4.727
-1.46538,-0.884717,4.727
-1.42567,-0.866562,4.63
-1.3093,-0.801243,4.281
-1.37845,-0.849343,4.538
-1.34216,-0.832686,4.449
-1.3329,-0.832686,4.449
-1.29805,-0.81659,4.363
-1.28897,-0.81659,4.363
-1.25584,-0.801243,4.281
-1.24693,-0.801243,4.281
-1.19291,-0.772045,4.125
-1.18432,-0.772045,4.125
-1.17574,-0.772045,4.125
-1.16715,-0.772045,4.125
-1.11784,-0.744907,3.98
-1.10956,-0.744907,3.98
-1.08246,-0.73218,3.912
-1.09299,-0.744907,3.98
-1.04792,-0.71964,3.845
-1.02261,-0.707661,3.781
-1.01474,-0.707661,3.781
-1.00687,-0.707661,3.781
-0.999,-0.707661,3.781
-0.974879,-0.696057,3.719
-0.967139,-0.696057,3.719
-0.975393,-0.707661,3.781
-0.967525,-0.707661,3.781
-0.91397,-0.673972,3.601
-0.921076,-0.684827,3.659
-0.92844,-0.696057,3.719
-0.9207,-0.696057,3.719
-0.91296,-0.696057,3.719
-0.920312,-0.707661,3.781
-0.897481,-0.696057,3.719
-0.889741,-0.696057,3.719
-0.882001,-0.696057,3.719
-0.888836,-0.707661,3.781
-0.866522,-0.696057,3.719
-0.873099,-0.707661,3.781
-0.86523,-0.707661,3.781
-0.843302,-0.696057,3.719
-0.822082,-0.684827,3.659
-0.841623,-0.707661,3.781
-0.820083,-0.696057,3.719
-0.799237,-0.684827,3.659
-0.791622,-0.684827,3.659
-0.796863,-0.696057,3.719
-0.776392,-0.684827,3.659
-0.768777,-0.684827,3.659
-0.761162,-0.684827,3.659
-0.753547,-0.684827,3.659
-0.745933,-0.684827,3.659
-0.750425,-0.696057,3.719
-0.742685,-0.696057,3.719
-0.734945,-0.696057,3.719
-0.727205,-0.696057,3.719
-0.73146,-0.707661,3.781
-0.723591,-0.707661,3.781
-0.727837,-0.71964,3.845
-0.719835,-0.71964,3.845
-0.711833,-0.71964,3.845
-0.703831,-0.71964,3.845
-0.707954,-0.73218,3.912
-0.687827,-0.71964,3.845
-0.668509,-0.707661,3.781
-0.649807,-0.696057,3.719
-0.612027,-0.663491,3.545
-0.57753,-0.633732,3.386
-0.546053,-0.606594,3.241
-0.531653,-0.597984,3.195
-0.517774,-0.589749,3.151
-0.511216,-0.589749,3.151
-0.504659,-0.589749,3.151
-0.484664,-0.57384,3.066
-0.484835,-0.581701,3.108
-0.478367,-0.581701,3.108
-0.465522,-0.57384,3.066
-0.453001,-0.566166,3.025
-0.446706,-0.566166,3.025
-0.434587,-0.55868,2.985
-0.428374,-0.55868,2.985
-0.411272,-0.544268,2.908
-0.400204,-0.537531,2.872
-0.389285,-0.530793,2.836
-0.383383,-0.530793,2.836
-0.0816106,-0.149917,0.801
-0.0442267,-0.124463,0.665
-0.0425851,-0.123714,0.661
-0.0410847,-0.12334,0.659
-0.0395927,-0.122966,0.657
-0.0347885,-0.120533,0.644
-0.0330847,-0.119222,0.637
-0.0315097,-0.118287,0.632
-0.0300989,-0.117912,0.63
-0.0287877,-0.117912,0.63
-0.0273894,-0.117538,0.628
-0.0259994,-0.117164,0.626
-0.0246571,-0.116977,0.625
-0.0232069,-0.116228,0.621
-0.0218439,-0.115854,0.619
-0.0205557,-0.115854,0.619
-0.965256,-0.313335,1.693
-0.961732,-0.313335,1.693
-1.03138,-0.338506,1.829
-1.02757,-0.338506,1.829
-1.46561,-0.488233,2.638
-1.49499,-0.499893,2.701
-1.50702,-0.505815,2.733
-1.48375,-0.499893,2.701
-1.46062,-0.49397,2.669
-1.45506,-0.49397,2.669
-1.44951,-0.49397,2.669
-1.49697,-0.512108,2.767
-1.42169,-0.488233,2.638
-1.43284,-0.49397,2.669
-1.42729,-0.49397,2.669
-1.47394,-0.512108,2.767
-1.43316,-0.499893,2.701
-0.345502,-0.149912,0.81
-0.343816,-0.149912,0.81
-0.343398,-0.150468,0.813
-0.342967,-0.151023,0.816
-0.340014,-0.150468,0.813
-0.335825,-0.149357,0.807
-0.334145,-0.149357,0.807
-0.332466,-0.149357,0.807
-0.329557,-0.148802,0.804
-0.327884,-0.148802,0.804
-0.32621,-0.148802,0.804
-0.324537,-0.148802,0.804
-1.84904,-0.874858,4.727
-1.80146,-0.856906,4.63
-1.75622,-0.839879,4.538
-1.71252,-0.823407,4.449
-1.73733,-0.839879,4.538
-1.76292,-0.856906,4.63
-1.71845,-0.839879,4.538
-1.709,-0.839879,4.538
-1.69956,-0.839879,4.538
-1.72438,-0.856906,4.63
-1.75067,-0.874858,4.727
-1.67122,-0.839879,4.538
-1.66178,-0.839879,4.538
-1.65234,-0.839879,4.538
-1.60141,-0.823407,4.449
-1.59215,-0.823407,4.449
-1.61456,-0.839879,4.538
-1.73421,-0.912799,4.932
-1.52506,-0.80749,4.363
-1.51598,-0.80749,4.363
-1.45094,-0.777508,4.201
-1.4422,-0.777508,4.201
-1.43346,-0.777508,4.201
-1.42472,-0.777508,4.201
-1.44294,-0.792314,4.281
-1.43403,-0.792314,4.281
-1.42512,-0.792314,4.281
-1.41621,-0.792314,4.281
-1.4073,-0.792314,4.281
-1.42518,-0.80749,4.363
-1.4161,-0.80749,4.363
-1.38057,-0.792314,4.281
-1.42549,-0.823407,4.449
-1.44456,-0.839879,4.538
-1.46421,-0.856906,4.63
-1.3707,-0.80749,4.363
-1.47521,-0.874858,4.727
-1.46538,-0.874858,4.727
-1.39734,-0.839879,4.538
-1.3093,-0.792314,4.281
-1.35142,-0.823407,4.449
-1.34216,-0.823407,4.449
-1.3329,-0.823407,4.449
-1.29805,-0.80749,4.363
-1.26475,-0.792314,4.281
-1.23237,-0.777508,4.201
-1.22363,-0.777508,4.201
-1.19291,-0.763442,4.125
-1.16308,-0.749746,4.051
-1.15465,-0.749746,4.051
-1.14622,-0.749746,4.051
-1.09874,-0.724021,3.912
-1.0906,-0.724021,3.912
-1.06392,-0.711621,3.845
-1.07432,-0.724021,3.912
-1.04792,-0.711621,3.845
-1.02261,-0.699776,3.781
-1.01474,-0.699776,3.781
-1.00687,-0.699776,3.781
-0.982619,-0.688301,3.719
-0.974879,-0.688301,3.719
-0.967139,-0.688301,3.719
-0.975393,-0.699776,3.781
-0.967525,-0.699776,3.781
-0.928691,-0.677196,3.659
-0.93618,-0.688301,3.719
-0.92844,-0.688301,3.719
-0.9207,-0.688301,3.719
-0.91296,-0.688301,3.719
-0.920312,-0.699776,3.781
-0.897481,-0.688301,3.719
-0.889741,-0.688301,3.719
-0.882001,-0.688301,3.719
-0.888836,-0.699776,3.781
-0.866522,-0.688301,3.719
-0.873099,-0.699776,3.781
-0.86523,-0.699776,3.781
-0.857361,-0.699776,3.781
-0.822082,-0.677196,3.659
-0.841623,-0.699776,3.781
-0.820083,-0.688301,3.719
-0.812343,-0.688301,3.719
-0.791622,-0.677196,3.659
-0.796863,-0.688301,3.719
-0.789124,-0.688301,3.719
-0.781384,-0.688301,3.719
-0.761162,-0.677196,3.659
-0.753547,-0.677196,3.659
-0.758164,-0.688301,3.719
-0.750425,-0.688301,3.719
-0.742685,-0.688301,3.719
-0.734945,-0.688301,3.719
-0.727205,-0.688301,3.719
-0.743841,-0.711621,3.845
-0.735839,-0.711621,3.845
-0.727837,-0.711621,3.845
-0.719835,-0.711621,3.845
-0.711833,-0.711621,3.845
-0.716095,-0.724021,3.912
-0.707954,-0.724021,3.912
-0.699812,-0.724021,3.912
-0.679825,-0.711621,3.845
-0.649807,-0.688301,3.719
-0.612027,-0.656098,3.545
-0.57753,-0.62667,3.386
-0.546053,-0.599834,3.241
-0.524332,-0.583177,3.151
-0.517774,-0.583177,3.151
-0.511216,-0.583177,3.151
-0.497772,-0.575219,3.108
-0.484664,-0.567446,3.066
-0.478283,-0.567446,3.066
-0.471903,-0.567446,3.066
-0.465522,-0.567446,3.066
-0.453001,-0.559858,3.025
-0.446706,-0.559858,3.025
-0.434587,-0.552454,2.985
-0.428374,-0.552454,2.985
-0.416646,-0.545236,2.946
-0.400204,-0.531541,2.872
-0.394227,-0.531541,2.872
-0.38825,-0.531541,2.872
-0.377481,-0.524878,2.836
-0.0442267,-0.123076,0.665
-0.0427139,-0.122706,0.663
-0.0412094,-0.122336,0.661
-0.0397133,-0.121966,0.659
-0.038109,-0.121225,0.655
-0.0365776,-0.12067,0.652
-0.0348966,-0.11956,0.646
-0.0330847,-0.117894,0.637
-0.0315596,-0.117154,0.633
-0.0301944,-0.116969,0.632
-0.0287877,-0.116598,0.63
-0.0273894,-0.116228,0.628
-0.0259994,-0.115858,0.626
-0.0246571,-0.115673,0.625
-0.0232069,-0.114933,0.621
-0.0218439,-0.114563,0.619
-0.0205557,-0.114563,0.619
-0.972668,-0.312183,1.706
-0.969117,-0.312183,1.706
-1.03138,-0.334691,1.829
-1.48284,-0.488404,2.669
-1.5127,-0.500115,2.733
-1.50702,-0.500115,2.733
-1.48375,-0.494259,2.701
-1.46062,-0.488404,2.669
-1.45506,-0.488404,2.669
-1.44951,-0.488404,2.669
-1.51537,-0.512559,2.801
-1.42169,-0.482731,2.638
-1.4162,-0.482731,2.638
-1.42729,-0.488404,2.669
-1.45583,-0.500115,2.733
-0.341268,-0.149321,0.816
-0.338322,-0.148772,0.813
-0.334145,-0.147674,0.807
-0.333702,-0.148223,0.81
-0.330786,-0.147674,0.807
-0.329107,-0.147674,0.807
-0.328645,-0.148223,0.81
-0.326959,-0.148223,0.81
-1.8111,-0.84725,4.63
-1.80146,-0.84725,4.63
-1.75622,-0.830414,4.538
-1.71252,-0.814128,4.449
-1.73733,-0.830414,4.538
-1.72789,-0.830414,4.538
-1.71845,-0.830414,4.538
-1.709,-0.830414,4.538
-1.69956,-0.830414,4.538
-1.72438,-0.84725,4.63
-1.75067,-0.865,4.727
-1.67122,-0.830414,4.538
-1.66178,-0.830414,4.538
-1.65234,-0.830414,4.538
-1.63345,-0.830414,4.538
-1.59215,-0.814128,4.449
-1.61456,-0.830414,4.538
-1.74447,-0.902513,4.932
-1.66213,-0.865,4.727
-1.49639,-0.783386,4.281
-1.48748,-0.783386,4.281
-1.45094,-0.768746,4.201
-1.4422,-0.768746,4.201
-1.43346,-0.768746,4.201
-1.45185,-0.783386,4.281
-1.47058,-0.798391,4.363
-1.4615,-0.798391,4.363
-1.42512,-0.783386,4.281
-1.44334,-0.798391,4.363
-1.43426,-0.798391,4.363
-1.45327,-0.814128,4.449
-1.44401,-0.814128,4.449
-1.40702,-0.798391,4.363
-1.45401,-0.830414,4.538
-1.44456,-0.830414,4.538
-1.46421,-0.84725,4.63
-1.3707,-0.798391,4.363
-1.44494,-0.84725,4.63
-1.46538,-0.865,4.727
-1.39734,-0.830414,4.538
-1.3093,-0.783386,4.281
-1.35142,-0.814128,4.449
-1.31621,-0.798391,4.363
-1.30713,-0.798391,4.363
-1.27366,-0.783386,4.281
-1.24111,-0.768746,4.201
-1.21008,-0.754839,4.125
-1.20149,-0.754839,4.125
-1.17151,-0.741298,4.051
-1.16308,-0.741298,4.051
-1.13441,-0.728305,3.98
-1.12613,-0.728305,3.98
-1.09874,-0.715862,3.912
-1.07192,-0.703601,3.845
-1.06392,-0.703601,3.845
-1.05592,-0.703601,3.845
-1.03048,-0.69189,3.781
-1.02261,-0.69189,3.781
-1.01474,-0.69189,3.781
-0.990358,-0.680545,3.719
-0.999,-0.69189,3.781
-0.974879,-0.680545,3.719
-0.967139,-0.680545,3.719
-0.975393,-0.69189,3.781
-0.967525,-0.69189,3.781
-0.928691,-0.669565,3.659
-0.93618,-0.680545,3.719
